Project,BugID,Filename,Path,Method name,,Exception,Label,,Unique Exception,,Method name,Filename
Cassandra,CASSANDRA-12667,BigTableWriter.java,org.apache.cassandra.io.sstable.format.big.BigTableWriter,<init>,,NullPointerException,,,,,saveSystemKeyspacesSchema,AbstractList.java
Cassandra,CASSANDRA-12667,BigFormat.java,org.apache.cassandra.io.sstable.format.big.BigFormat$WriterFactory,open,,NullPointerException,,,,,finishStartup,DigestResolver.java
Cassandra,CASSANDRA-12667,SSTableWriter.java,org.apache.cassandra.io.sstable.format.SSTableWriter,create,,NullPointerException,,,,,run,...)(Unknown Source) ~[netty-all-4.0.44.Final.jar
Cassandra,CASSANDRA-12667,SimpleSSTableMultiWriter.java,org.apache.cassandra.io.sstable.SimpleSSTableMultiWriter,create,,NullPointerException,,,,,main,ReadResponseResolver.java
Cassandra,CASSANDRA-12667,SSTableTxnWriter.java,org.apache.cassandra.io.sstable.SSTableTxnWriter,create,,NullPointerException,,,,,testDroppedMessages,Cassandra.java
Cassandra,CASSANDRA-12667,AbstractSSTableSimpleWriter.java,org.apache.cassandra.io.sstable.AbstractSSTableSimpleWriter,createWriter,,NullPointerException,,,,,cleanupCompactionFinalized,LocalCache.java
Cassandra,CASSANDRA-12667,SSTableSimpleUnsortedWriter.java,org.apache.cassandra.io.sstable.SSTableSimpleUnsortedWriter$DiskWriter,run,,NullPointerException,,,,,waitOnFuture,CassandraRoleManager.java
Cassandra,CASSANDRA-12677,DatabaseDescriptorRefTest.java,org.apache.cassandra.config.DatabaseDescriptorRefTest,checkViolations,,AssertionFailedError,,,,,isSatisfiedBy,MBeanWrapper.java
Cassandra,CASSANDRA-12677,DatabaseDescriptorRefTest.java,org.apache.cassandra.config.DatabaseDescriptorRefTest,testDatabaseDescriptorRef,,AssertionFailedError,,,,,nextGetIndex,Unknown Source
Cassandra,CASSANDRA-12694,UnfilteredRowIteratorSerializer.java,org.apache.cassandra.db.rows.UnfilteredRowIteratorSerializer$1,computeNext,,IOException,,,,,getWriteRpcTimeout,ColumnFamily.java
Cassandra,CASSANDRA-12694,UnfilteredSerializer.java,org.apache.cassandra.db.rows.UnfilteredSerializer,deserialize,,IOException,,,,,appendTo,RowMutation.java
Cassandra,CASSANDRA-12700,BooleanSerializer.java,org.apache.cassandra.serializers.BooleanSerializer,deserialize,,NullPointerException,,,,,collectStats,RowMutationVerbHandler.java
Cassandra,CASSANDRA-12700,CassandraRoleManager.java,org.apache.cassandra.auth.CassandraRoleManager$1,apply,,NullPointerException,,,,,applyToRow,Assert.java
Cassandra,CASSANDRA-12700,UntypedResultSet.java,org.apache.cassandra.cql3.UntypedResultSet$Row,getBoolean,,NullPointerException,,,,,applyOne,LegacyLayout.java
Cassandra,CASSANDRA-12706,Slices.java,org.apache.cassandra.db.Slices$ArrayBackedSlices$ComponentOfSlice,isEQ,,NullPointerException,,,,,lambda$threadLocalDeallocator$0,ReadResponse.java
Cassandra,CASSANDRA-12706,StorageProxy.java,org.apache.cassandra.service.StorageProxy$DroppableRunnable,run,,NullPointerException,,,,,doCompute,MessageOut.java
Cassandra,CASSANDRA-12715,TokenMetadata.java,org.apache.cassandra.locator.TokenMetadata,getTopology,,AssertionError,,,,,computeNext,OutboundTcpConnectionPool.java
Cassandra,CASSANDRA-12717,Ints.java,com.google.common.primitives.Ints,checkedCast,,IllegalArgumentException,,,,,computeNext,CreateFunctionStatement.java
Cassandra,CASSANDRA-12717,Throwables.java,org.apache.cassandra.utils.Throwables,maybeFail,,IllegalArgumentException,,,,,advance,QueryMessage.java
Cassandra,CASSANDRA-12717,FBUtilities.java,org.apache.cassandra.utils.FBUtilities,waitOnFutures,,IllegalArgumentException,,,,,computeNext,Message.java
Cassandra,CASSANDRA-12717,CompactionManager.java,org.apache.cassandra.db.compaction.CompactionManager,performMaximal,,IllegalArgumentException,,,,,computeNext,Message.java
Cassandra,CASSANDRA-12717,ColumnFamilyStore.java,org.apache.cassandra.db.ColumnFamilyStore,forceMajorCompaction,,IllegalArgumentException,,,,,hasNext,MemoryMappedSegment.java
Cassandra,CASSANDRA-12717,CQLTester.java,org.apache.cassandra.cql3.CQLTester,compact,,IllegalArgumentException,,,,,applyToPartition,CommitLogSegmentManagerStandard.java
Cassandra,CASSANDRA-12717,LargePartitionsTest.java,org.apache.cassandra.io.sstable.LargePartitionsTest,lambda$withPartitionSize$2,,IllegalArgumentException,,,,,deserialize,AbstractCommitLogSegmentManager.java
Cassandra,CASSANDRA-12717,LargePartitionsTest.java,org.apache.cassandra.io.sstable.LargePartitionsTest,measured,,IllegalArgumentException,,,,,checkElementIndex,FileStruct.java
Cassandra,CASSANDRA-12717,LargePartitionsTest.java,org.apache.cassandra.io.sstable.LargePartitionsTest,withPartitionSize,,IllegalArgumentException,,,,,deserialize,RangeVerbHandler.java
Cassandra,CASSANDRA-12717,LargePartitionsTest.java,org.apache.cassandra.io.sstable.LargePartitionsTest,test_11_1G,,IllegalArgumentException,,,,,computeNext,Unknown Source
Cassandra,CASSANDRA-12717,Native Method,sun.reflect.NativeMethodAccessorImpl,invoke0,,IllegalArgumentException,,,,,writeBytes,Unknown Source
Cassandra,CASSANDRA-12717,NativeMethodAccessorImpl.java,sun.reflect.NativeMethodAccessorImpl,invoke,,IllegalArgumentException,,,,,lambda$0,SequenceFile.java
Cassandra,CASSANDRA-12717,DelegatingMethodAccessorImpl.java,sun.reflect.DelegatingMethodAccessorImpl,invoke,,IllegalArgumentException,,,,,install,Cassandra.java
Cassandra,CASSANDRA-12717,Method.java,java.lang.reflect.Method,invoke,,IllegalArgumentException,,,,,compute,AsyncResult.java
Cassandra,CASSANDRA-12717,FrameworkMethod.java,org.junit.runners.model.FrameworkMethod$1,runReflectiveCall,,IllegalArgumentException,,,,,calculateIndexingPageSize,ConnectionTest.java
Cassandra,CASSANDRA-12717,ReflectiveCallable.java,org.junit.internal.runners.model.ReflectiveCallable,run,,IllegalArgumentException,,,,,getHostId,AsyncPromise.java
Cassandra,CASSANDRA-12717,FrameworkMethod.java,org.junit.runners.model.FrameworkMethod,invokeExplosively,,IllegalArgumentException,,,,,handleStateNormal,FutureDelegate.java
Cassandra,CASSANDRA-12717,InvokeMethod.java,org.junit.internal.runners.statements.InvokeMethod,evaluate,,IllegalArgumentException,,,,,createInitialRing,ReadVerbHandler.java
Cassandra,CASSANDRA-12717,RunBefores.java,org.junit.internal.runners.statements.RunBefores,evaluate,,IllegalArgumentException,,,,,setup,Socket.java
Cassandra,CASSANDRA-12717,RunAfters.java,org.junit.internal.runners.statements.RunAfters,evaluate,,IllegalArgumentException,,,,,calculateNaturalEndpoints,AbstractEpollChannel.java
Cassandra,CASSANDRA-12717,BlockJUnit4ClassRunner.java,org.junit.runners.BlockJUnit4ClassRunner,runChild,,IllegalArgumentException,,,,,getAddressRanges,ThreadExecutorMap.java
Cassandra,CASSANDRA-12717,JUnit4TestRunnerUtil.java,com.intellij.junit4.JUnit4TestRunnerUtil$IgnoreIgnoredTestJUnit4ClassRunner,runChild,,IllegalArgumentException,,,,,calculatePendingRanges,UnpooledDirectByteBuf.java
Cassandra,CASSANDRA-12717,ParentRunner.java,org.junit.runners.ParentRunner,runChildren,,IllegalArgumentException,,,,,doVerb,UnpooledUnsafeDirectByteBuf.java
Cassandra,CASSANDRA-12717,ParentRunner.java,org.junit.runners.ParentRunner,access$000,,IllegalArgumentException,,,,,relationsToWhereClause,BufferPoolAllocator.java
Cassandra,CASSANDRA-12717,ParentRunner.java,org.junit.runners.ParentRunner$1,evaluate,,IllegalArgumentException,,,,,deleteWithConfirm,BufferPoolAllocator.java
Cassandra,CASSANDRA-12717,ParentRunner.java,org.junit.runners.ParentRunner,run,,IllegalArgumentException,,,,,init,AbstractByteBufAllocator.java
Cassandra,CASSANDRA-12717,JUnitCore.java,org.junit.runner.JUnitCore,run,,IllegalArgumentException,,,,,concat,PreferredDirectByteBufAllocator.java
Cassandra,CASSANDRA-12717,JUnit4IdeaTestRunner.java,com.intellij.junit4.JUnit4IdeaTestRunner,startRunnerWithArgs,,IllegalArgumentException,,,,,<clinit>,DefaultMaxMessagesRecvByteBufAllocator.java
Cassandra,CASSANDRA-12717,JUnitStarter.java,com.intellij.rt.execution.junit.JUnitStarter,prepareStreamsAndStart,,IllegalArgumentException,,,,,<init>,EpollRecvByteAllocatorHandle.java
Cassandra,CASSANDRA-12717,JUnitStarter.java,com.intellij.rt.execution.junit.JUnitStarter,main,,IllegalArgumentException,,,,,<clinit>,AbstractEpollChannel.java
Cassandra,CASSANDRA-12717,AppMain.java,com.intellij.rt.execution.application.AppMain,main,,IllegalArgumentException,,,,,internalQueryState,AbstractEventExecutor.java
Cassandra,CASSANDRA-12717,FutureTask.java,java.util.concurrent.FutureTask,report,,IllegalArgumentException,,,,,prepareInternal,Verb.java
Cassandra,CASSANDRA-12717,FutureTask.java,java.util.concurrent.FutureTask,get,,IllegalArgumentException,,,,,checkHealth,DistributedReadWritePathTest.java
Cassandra,CASSANDRA-12717,CompactionTask.java,org.apache.cassandra.db.compaction.CompactionTask,runMayThrow,,IllegalArgumentException,,,,,execute,Stage.java
Cassandra,CASSANDRA-12717,WrappedRunnable.java,org.apache.cassandra.utils.WrappedRunnable,run,,IllegalArgumentException,,,,,verify,Unknown Source
Cassandra,CASSANDRA-12717,CompactionTask.java,org.apache.cassandra.db.compaction.CompactionTask,executeInternal,,IllegalArgumentException,,,,,getHash,LogReplica.java
Cassandra,CASSANDRA-12717,AbstractCompactionTask.java,org.apache.cassandra.db.compaction.AbstractCompactionTask,execute,,IllegalArgumentException,,,,,run,CFMetaData.java
Cassandra,CASSANDRA-12717,CompactionManager.java,org.apache.cassandra.db.compaction.CompactionManager$10,runMayThrow,,IllegalArgumentException,,,,,doFlush,RangeIterator.java
Cassandra,CASSANDRA-12717,Executors.java,java.util.concurrent.Executors$RunnableAdapter,call,,IllegalArgumentException,,,,,checkArgument,KeyRangeIterator.java
Cassandra,CASSANDRA-12717,FutureTask.java,java.util.concurrent.FutureTask,run,,IllegalArgumentException,,,,,setStateAndSave,TrieMemIndex.java
Cassandra,CASSANDRA-12717,ThreadPoolExecutor.java,java.util.concurrent.ThreadPoolExecutor,runWorker,,IllegalArgumentException,,,,,handleStatusResponse,IndexMemtable.java
Cassandra,CASSANDRA-12717,ThreadPoolExecutor.java,java.util.concurrent.ThreadPoolExecutor$Worker,run,,IllegalArgumentException,,,,,fromString,ColumnIndex.java
Cassandra,CASSANDRA-12717,Thread.java,java.lang.Thread,run,,IllegalArgumentException,,,,,flushMemtable,TermIterator.java
Cassandra,CASSANDRA-12728,HintsReader.java,org.apache.cassandra.hints.HintsReader$BuffersIterator,computeNext,,FSReadError,,,,,run,QueryController.java
Cassandra,CASSANDRA-12728,RebufferingInputStream.java,org.apache.cassandra.io.util.RebufferingInputStream,readFully,,FSReadError,,,,,hasNext,Operation.java
Cassandra,CASSANDRA-12728,RebufferingInputStream.java,org.apache.cassandra.io.util.RebufferingInputStream,readByte,,FSReadError,,,,,add,QueryPlan.java
Cassandra,CASSANDRA-12728,HintsDescriptor.java,org.apache.cassandra.hints.HintsDescriptor,readFromFile,,FSReadError,,,,,lambda$nextUnfilteredCluster$0,SASIIndex.java
Cassandra,CASSANDRA-12728,RandomAccessFile.java,java.io.RandomAccessFile,readInt,,FSReadError,,,,,forEach,SASIIndexTest.java
Cassandra,CASSANDRA-12743,CompressionMetadata.java,org.apache.cassandra.io.compress.CompressionMetadata$Chunk,<init>,,AssertionError,,,,,nextUnfilteredCluster,SimpleReadWriteTest.java
Cassandra,CASSANDRA-12743,CompressionMetadata.java,org.apache.cassandra.io.compress.CompressionMetadata,chunkFor,,AssertionError,,,,,lambda$add$1,StreamTransferTaskTest.java
Cassandra,CASSANDRA-12743,CompressedSegmentedFile.java,org.apache.cassandra.io.util.CompressedSegmentedFile,createMappedSegments,,AssertionError,,,,,forEach,MoveTest.java
Cassandra,CASSANDRA-12743,CompressedPoolingSegmentedFile.java,org.apache.cassandra.io.util.CompressedPoolingSegmentedFile,<init>,,AssertionError,,,,,add,PendingAntiCompactionBytemanTest.java
Cassandra,CASSANDRA-12743,CompressedPoolingSegmentedFile.java,org.apache.cassandra.io.util.CompressedPoolingSegmentedFile$Builder,complete,,AssertionError,,,,,buildRowIndex,QueryState.java
Cassandra,CASSANDRA-12743,SegmentedFile.java,org.apache.cassandra.io.util.SegmentedFile$Builder,complete,,AssertionError,,,,,append,QueryOptions.java
Cassandra,CASSANDRA-12743,BigTableWriter.java,org.apache.cassandra.io.sstable.format.big.BigTableWriter,openEarly,,AssertionError,,,,,writeSortedContents,ReadCommandTest.java
Cassandra,CASSANDRA-12743,SSTableRewriter.java,org.apache.cassandra.io.sstable.SSTableRewriter,maybeReopenEarly,,AssertionError,,,,,call,Iterator.java
Cassandra,CASSANDRA-12743,SSTableRewriter.java,org.apache.cassandra.io.sstable.SSTableRewriter,append,,AssertionError,,,,,computeNext,Spliterators.java
Cassandra,CASSANDRA-12743,DefaultCompactionWriter.java,org.apache.cassandra.db.compaction.writers.DefaultCompactionWriter,append,,AssertionError,,,,,computeNextInternal,ReduceOps.java
Cassandra,CASSANDRA-12743,CompactionTask.java,org.apache.cassandra.db.compaction.CompactionTask,runMayThrow,,AssertionError,,,,,testMixedTTLOnColumnsWide,ToolsTester.java
Cassandra,CASSANDRA-12743,WrappedRunnable.java,org.apache.cassandra.utils.WrappedRunnable,run,,AssertionError,,,,,compare,StandaloneVerifierTest.java
Cassandra,CASSANDRA-12743,CompactionTask.java,org.apache.cassandra.db.compaction.CompactionTask,executeInternal,,AssertionError,,,,,compareTo,ExpireEndpointTest.java
Cassandra,CASSANDRA-12743,AbstractCompactionTask.java,org.apache.cassandra.db.compaction.AbstractCompactionTask,execute,,AssertionError,,,,,compareTo,Cassandra.java
Cassandra,CASSANDRA-12743,CompactionManager.java,org.apache.cassandra.db.compaction.CompactionManager$8,runMayThrow,,AssertionError,,,,,doPut,ConnectionUtils.java
Cassandra,CASSANDRA-12743,Executors.java,java.util.concurrent.Executors$RunnableAdapter,call,,AssertionError,,,,,putIfAbsent,PreviewRepairTest.java
Cassandra,CASSANDRA-12743,FutureTask.java,java.util.concurrent.FutureTask,run,,AssertionError,,,,,resolve,AbstractCommitLogSegmentManager.java
Cassandra,CASSANDRA-12743,ThreadPoolExecutor.java,java.util.concurrent.ThreadPoolExecutor,runWorker,,AssertionError,,,,,put,IndexRegistry.java
Cassandra,CASSANDRA-12743,ThreadPoolExecutor.java,java.util.concurrent.ThreadPoolExecutor$Worker,run,,AssertionError,,,,,applyCF,StatementRestrictions.java
Cassandra,CASSANDRA-12743,Thread.java,java.lang.Thread,run,,AssertionError,,,,,apply,SelectStatement.java
Cassandra,CASSANDRA-12743,Memory.java,org.apache.cassandra.io.util.Memory,checkBounds,,AssertionError,,,,,apply,OutboundConnectionSettings.java
Cassandra,CASSANDRA-12773,StressSettings.java,org.apache.cassandra.stress.settings.StressSettings,getJavaDriverClient,,UnrecoverableKeyException,,,,,runMayThrow,OutboundConnection.java
Cassandra,CASSANDRA-12773,SSLFactory.java,org.apache.cassandra.security.SSLFactory,createSSLContext,,UnrecoverableKeyException,,,,,findPredecessor,Connection.java
Cassandra,CASSANDRA-12773,JavaKeyStore.java,sun.security.provider.JavaKeyStore,engineLoad,,UnrecoverableKeyException,,,,,moreContents,ConnectionBurnTest.java
Cassandra,CASSANDRA-12808,IndexSummaryManagerTest.java,org.apache.cassandra.io.sstable.IndexSummaryManagerTest,testCancelIndex,,AssertionFailedError,,,,,tryGetMoreContents,ConnectionBurnTest.java
Cassandra,CASSANDRA-12811,CQLTester.java,org.apache.cassandra.cql3.CQLTester,assertEmpty,,AssertionFailedError,,,,,hasMoreContents,ConnectionBurnTest.java
Cassandra,CASSANDRA-12811,DeleteTest.java,org.apache.cassandra.cql3.validation.operations.DeleteTest,testDeleteWithOneClusteringColumns,,AssertionFailedError,,,,,isEmpty,Class.java
Cassandra,CASSANDRA-12812,AbstractReplicationAwareTokenAllocatorTest.java,org.apache.cassandra.dht.tokenallocator.AbstractReplicationAwareTokenAllocatorTest,grow,,AssertionFailedError,,,,,closeIfEmpty,BufferPool.java
Cassandra,CASSANDRA-12812,RandomReplicationAwareTokenAllocatorTest.java,org.apache.cassandra.dht.tokenallocator.RandomReplicationAwareTokenAllocatorTest,grow,,AssertionFailedError,,,,,applyToPartition,BufferPool.java
Cassandra,CASSANDRA-12812,AbstractReplicationAwareTokenAllocatorTest.java,org.apache.cassandra.dht.tokenallocator.AbstractReplicationAwareTokenAllocatorTest,testExistingCluster,,AssertionFailedError,,,,,computeNext,BufferPool.java
Cassandra,CASSANDRA-12812,RandomReplicationAwareTokenAllocatorTest.java,org.apache.cassandra.dht.tokenallocator.RandomReplicationAwareTokenAllocatorTest,testExistingCluster,,AssertionFailedError,,,,,getNewNames,LongBufferPoolTest.java
Cassandra,CASSANDRA-12813,PasswordAuthenticator.java,org.apache.cassandra.auth.PasswordAuthenticator,doAuthenticate,,NullPointerException,,,,,doVerb,CustomIndexTest.java
Cassandra,CASSANDRA-12817,Thread.java,java.lang.Thread,run,,AssertionFailedError,,,,,afterExecute,EmptySerializer.java
Cassandra,CASSANDRA-12820,KeyspaceTest.java,org.apache.cassandra.db.KeyspaceTest,testLimitSSTables,,AssertionFailedError,,,,,call,CassandraStreamManagerTest.java
Cassandra,CASSANDRA-12825,CompactionsCQLTest.java,org.apache.cassandra.db.compaction.CompactionsCQLTest,waitForMinor,,AssertionFailedError,,,,,cleanupDeadFiles,CassandraVersion.java
Cassandra,CASSANDRA-12825,CompactionsCQLTest.java,org.apache.cassandra.db.compaction.CompactionsCQLTest,testTriggerMinorCompactionDTCS,,AssertionFailedError,,,,,applyModels,SSTableHeaderFix.java
Cassandra,CASSANDRA-12829,Clustering.java,org.apache.cassandra.db.Clustering$Serializer,serialize,,AssertionError,,,,,apply,CommitLogSegmentManagerCDC.java
Cassandra,CASSANDRA-12829,UnfilteredSerializer.java,org.apache.cassandra.db.rows.UnfilteredSerializer,serialize,,AssertionError,,,,,call,SchemaLoader.java
Cassandra,CASSANDRA-12829,UnfilteredRowIteratorSerializer.java,org.apache.cassandra.db.rows.UnfilteredRowIteratorSerializer,serialize,,AssertionError,,,,,open,SchemaTest.java
Cassandra,CASSANDRA-12829,PartitionUpdate.java,org.apache.cassandra.db.partitions.PartitionUpdate$PartitionUpdateSerializer,serialize,,AssertionError,,,,,<init>,Types.java
Cassandra,CASSANDRA-12829,Mutation.java,org.apache.cassandra.db.Mutation$MutationSerializer,serialize,,AssertionError,,,,,<init>,Types.java
Cassandra,CASSANDRA-12829,CommitLog.java,org.apache.cassandra.db.commitlog.CommitLog,add,,AssertionError,,,,,load,CQLSSTableWriter.java
Cassandra,CASSANDRA-12829,Keyspace.java,org.apache.cassandra.db.Keyspace,apply,,AssertionError,,,,,internalOpen,CassandraEntireSSTableStreamReader.java
Cassandra,CASSANDRA-12834,CQLTester.java,org.apache.cassandra.cql3.CQLTester,schemaChange,,InvalidRequestException,,,,,open,CassandraIncomingFile.java
Cassandra,CASSANDRA-12834,CQLTester.java,org.apache.cassandra.cql3.CQLTester,createIndex,,InvalidRequestException,,,,,<init>,MemoryOutputStream.java
Cassandra,CASSANDRA-12834,CassandraIndexTest.java,org.apache.cassandra.index.internal.CassandraIndexTest,access$400,,InvalidRequestException,,,,,createColumnFamilyStore,MutableDeletionInfo.java
Cassandra,CASSANDRA-12834,CassandraIndexTest.java,org.apache.cassandra.index.internal.CassandraIndexTest$TestScript,run,,InvalidRequestException,,,,,<init>,AtomicBTreePartition.java
