Project,BugID,Filename,Path,Method name,,Exception,Label,,Unique Exception,,Unique Filename,,Method name
AspectJ,136585,AjBuildManager.java,org.aspectj.ajdt.internal.core.builder.AjBuildManager,incrementalBuild,,NullPointerException,,,,,,,findClass
AspectJ,136585,CompilerAdapter.java,org.aspectj.ajde.internal.CompilerAdapter,compile,,NullPointerException,,,,,,,loadClass
AspectJ,136585,AspectJBuildManager.java,org.aspectj.ajde.internal.AspectJBuildManager$CompilerThread,run,,NullPointerException,,,,,,,invokeBeanFactoryPostProcessors
AspectJ,136665,Native Method,java.util.zip.ZipFile,open,,ZipException,,,,,,,run
AspectJ,138223,AnnotationPointcut.java,org.aspectj.weaver.patterns.AnnotationPointcut,findResidueInternal,,BCException,,,,,,,startRefresh
AspectJ,138223,Pointcut.java,org.aspectj.weaver.patterns.Pointcut,findResidue,,BCException,,,,,,,stageOne
AspectJ,138223,AndPointcut.java,org.aspectj.weaver.patterns.AndPointcut,findResidueInternal,,BCException,,,,,,,refresh
AspectJ,138223,IfPointcut.java,org.aspectj.weaver.patterns.IfPointcut,findResidueInternal,,BCException,,,,,,,refresh
AspectJ,138223,OrPointcut.java,org.aspectj.weaver.patterns.OrPointcut,findResidueInternal,,BCException,,,,,,,run
AspectJ,138223,BcelAdvice.java,org.aspectj.weaver.bcel.BcelAdvice,specializeOn,,BCException,,,,,,,getBinaryFile
AspectJ,138223,BcelShadow.java,org.aspectj.weaver.bcel.BcelShadow,prepareForMungers,,BCException,,,,,,,getBinarySourceLocation
AspectJ,138223,Shadow.java,org.aspectj.weaver.Shadow,implement,,BCException,,,,,,,createAdviceChild
AspectJ,138223,BcelClassWeaver.java,org.aspectj.weaver.bcel.BcelClassWeaver,implement,,BCException,,,,,,,copyResourcesFromFile
AspectJ,138223,BcelClassWeaver.java,org.aspectj.weaver.bcel.BcelClassWeaver,weave,,BCException,,,,,,,copyResourcesToDestination
AspectJ,138223,BcelWeaver.java,org.aspectj.weaver.bcel.BcelWeaver,weave,,BCException,,,,,,,resolveBindings
AspectJ,138223,BcelWeaver.java,org.aspectj.weaver.bcel.BcelWeaver,weaveWithoutDump,,BCException,,,,,,,resolveBindings
AspectJ,138223,BcelWeaver.java,org.aspectj.weaver.bcel.BcelWeaver,weaveAndNotify,,BCException,,,,,,,handleDeclareParentsAnnotation
AspectJ,138223,AjCompilerAdapter.java,org.aspectj.ajdt.internal.compiler.AjCompilerAdapter,weave,,BCException,,,,,,,analyseCode
AspectJ,138223,AjCompilerAdapter.java,org.aspectj.ajdt.internal.compiler.AjCompilerAdapter,afterCompiling,,BCException,,,,,,,analyseCode
AspectJ,138223,CompilerAdapter.aj,org.aspectj.ajdt.internal.compiler.CompilerAdapter,ajc$afterReturning$org_aspectj_ajdt_internal_compiler_CompilerAdapter$2$f9cc9ca0,,BCException,,,,,,,internalAnalyseCode
AspectJ,138223,Compiler.java,org.aspectj.org.eclipse.jdt.internal.compiler.Compiler,compile,,BCException,,,,,,,ensureAspectJAttributesUnpacked
AspectJ,138223,AjBuildManager.java,org.aspectj.ajdt.internal.core.builder.AjBuildManager,performCompilation,,BCException,,,,,,,createBridgeMethod
AspectJ,138223,AjBuildManager.java,org.aspectj.ajdt.internal.core.builder.AjBuildManager,doBuild,,BCException,,,,,,,createAnyBridgeMethodsForCovariance
AspectJ,138223,AjBuildManager.java,org.aspectj.ajdt.internal.core.builder.AjBuildManager,batchBuild,,BCException,,,,,,,mungeNewMethod
AspectJ,138223,AjdtCommand.java,org.aspectj.ajdt.ajc.AjdtCommand,doCommand,,BCException,,,,,,,execute
AspectJ,138223,AjdtCommand.java,org.aspectj.ajdt.ajc.AjdtCommand,runCommand,,BCException,,,,,,,executeMojo
AspectJ,138223,Main.java,org.aspectj.tools.ajc.Main,run,,BCException,,,,,,,execute
AspectJ,138223,Main.java,org.aspectj.tools.ajc.Main,runMain,,BCException,,,,,,,buildProject
AspectJ,138223,Ajc.java,org.aspectj.tools.ajc.Ajc,compile,,BCException,,,,,,,singleThreadedBuild
AspectJ,138223,AjcTestCase.java,org.aspectj.tools.ajc.AjcTestCase,ajc,,BCException,,,,,,,execute
AspectJ,138223,CompileSpec.java,org.aspectj.testing.CompileSpec,execute,,BCException,,,,,,,doExecute
AspectJ,138223,AjcTest.java,org.aspectj.testing.AjcTest,runTest,,BCException,,,,,,,execute
AspectJ,138223,XMLBasedAjcTestCase.java,org.aspectj.testing.XMLBasedAjcTestCase,runTest,,BCException,,,,,,,execute
AspectJ,138223,Ajc152Tests.java,org.aspectj.systemtest.ajc152.Ajc152Tests,testDoubleAnnotationMatching_pr138221,,BCException,,,,,,,doMain
AspectJ,138223,Native Method,sun.reflect.NativeMethodAccessorImpl,invoke0,,BCException,,,,,,,main
AspectJ,138223,NativeMethodAccessorImpl.java,sun.reflect.NativeMethodAccessorImpl,invoke,,BCException,,,,,,,launchEnhanced
AspectJ,138223,DelegatingMethodAccessorImpl.java,sun.reflect.DelegatingMethodAccessorImpl,invoke,,BCException,,,,,,,launch
AspectJ,138223,Method.java,java.lang.reflect.Method,invoke,,BCException,,,,,,,mainWithExitCode
AspectJ,138223,TestCase.java,junit.framework.TestCase,runTest,,BCException,,,,,,,main
AspectJ,138223,TestCase.java,junit.framework.TestCase,runBare,,BCException,,,,,,,<init>
AspectJ,138223,TestResult.java,junit.framework.TestResult$1,protect,,BCException,,,,,,,<init>
AspectJ,138223,TestResult.java,junit.framework.TestResult,runProtected,,BCException,,,,,,,addPrivilegedAccesses
AspectJ,138223,TestResult.java,junit.framework.TestResult,run,,BCException,,,,,,,ensureWeaverInitialized
AspectJ,138223,TestCase.java,junit.framework.TestCase,run,,BCException,,,,,,,resolveAnnotationValues
AspectJ,138223,RemoteTestRunner.java,org.eclipse.jdt.internal.junit.runner.RemoteTestRunner,runTests,,BCException,,,,,,,resolveBindings
AspectJ,138223,RemoteTestRunner.java,org.eclipse.jdt.internal.junit.runner.RemoteTestRunner,run,,BCException,,,,,,,matchInternal
AspectJ,138223,RemoteTestRunner.java,org.eclipse.jdt.internal.junit.runner.RemoteTestRunner,main,,BCException,,,,,,,sameType
AspectJ,138286,PerThisOrTargetPointcutVisitor.java,org.aspectj.weaver.patterns.PerThisOrTargetPointcutVisitor,getPerTypePointcut,,ClassCastException,,,,,,,checkForComodification
AspectJ,138286,PerThisOrTargetPointcutVisitor.java,org.aspectj.weaver.patterns.PerThisOrTargetPointcutVisitor,visit,,ClassCastException,,,,,,,concretize1
AspectJ,138286,AndPointcut.java,org.aspectj.weaver.patterns.AndPointcut,accept,,ClassCastException,,,,,,,collectCrosscuttingMembers
AspectJ,138286,PerObjectInterfaceTypeMunger.java,org.aspectj.weaver.PerObjectInterfaceTypeMunger,getTestTypePattern,,ClassCastException,,,,,,,beginToCompile
AspectJ,138286,PerObjectInterfaceTypeMunger.java,org.aspectj.weaver.PerObjectInterfaceTypeMunger,matches,,ClassCastException,,,,,,,compile
AspectJ,138286,ConcreteTypeMunger.java,org.aspectj.weaver.ConcreteTypeMunger,matches,,ClassCastException,,,,,,,start
AspectJ,138286,BcelClassWeaver.java,org.aspectj.weaver.bcel.BcelClassWeaver,weave,,ClassCastException,,,,,,,start
AspectJ,138286,BcelWeaver.java,org.aspectj.weaver.bcel.BcelWeaver,weave,,ClassCastException,,,,,,,run
AspectJ,138286,BcelWeaver.java,org.aspectj.weaver.bcel.BcelWeaver,weaveWithoutDump,,ClassCastException,,,,,,,run
AspectJ,138286,BcelWeaver.java,org.aspectj.weaver.bcel.BcelWeaver,weaveAndNotify,,ClassCastException,,,,,,,runAllTasks
AspectJ,138286,AjCompilerAdapter.java,org.aspectj.ajdt.internal.compiler.AjCompilerAdapter,weave,,ClassCastException,,,,,,,run
AspectJ,138286,AjCompilerAdapter.java,org.aspectj.ajdt.internal.compiler.AjCompilerAdapter,afterCompiling,,ClassCastException,,,,,,,run
AspectJ,138286,CompilerAdapter.aj,org.aspectj.ajdt.internal.compiler.CompilerAdapter,ajc$afterReturning$org_aspectj_ajdt_internal_compiler_CompilerAdapter$2$f9cc9ca0,,ClassCastException,,,,,,,matches
AspectJ,138286,Compiler.java,org.aspectj.org.eclipse.jdt.internal.compiler.Compiler,compile,,ClassCastException,,,,,,,doPendingWeaves
AspectJ,138286,AjBuildManager.java,org.aspectj.ajdt.internal.core.builder.AjBuildManager,performCompilation,,ClassCastException,,,,,,,toLinkLabelString
AspectJ,138286,AjBuildManager.java,org.aspectj.ajdt.internal.core.builder.AjBuildManager,doBuild,,ClassCastException,,,,,,,getLabel
AspectJ,138286,AjBuildManager.java,org.aspectj.ajdt.internal.core.builder.AjBuildManager,batchBuild,,ClassCastException,,,,,,,getLabel
AspectJ,138286,AjBuildManager.java,org.aspectj.ajdt.internal.core.builder.AjBuildManager,incrementalBuild,,ClassCastException,,,,,,,getText
AspectJ,138286,CompilerAdapter.java,org.aspectj.ajde.internal.CompilerAdapter,compile,,ClassCastException,,,,,,,doUpdateItem
AspectJ,138286,AspectJBuildManager.java,org.aspectj.ajde.internal.AspectJBuildManager$CompilerThread,run,,ClassCastException,,,,,,,run
AspectJ,138798,BcelRenderer.java,org.aspectj.weaver.bcel.BcelRenderer,visit,,BCException,,,,,,,doUpdateItem
AspectJ,138798,Literal.java,org.aspectj.weaver.ast.Literal,accept,,BCException,,,,,,,run
AspectJ,138798,BcelRenderer.java,org.aspectj.weaver.bcel.BcelRenderer,recur,,BCException,,,,,,,updateItem
AspectJ,138798,BcelRenderer.java,org.aspectj.weaver.bcel.BcelRenderer,renderTest,,BCException,,,,,,,createTreeItem
AspectJ,138798,BcelAdvice.java,org.aspectj.weaver.bcel.BcelAdvice,getTestInstructions,,BCException,,,,,,,createChildren
AspectJ,138798,BcelAdvice.java,org.aspectj.weaver.bcel.BcelAdvice,getAdviceInstructions,,BCException,,,,,,,handleTreeExpand
AspectJ,138798,BcelShadow.java,org.aspectj.weaver.bcel.BcelShadow,weaveBefore,,BCException,,,,,,,treeExpanded
AspectJ,138798,BcelAdvice.java,org.aspectj.weaver.bcel.BcelAdvice,implementOn,,BCException,,,,,,,handleEvent
AspectJ,138798,Shadow.java,org.aspectj.weaver.Shadow,implementMungers,,BCException,,,,,,,wmNotifyChild
AspectJ,138798,Shadow.java,org.aspectj.weaver.Shadow,implement,,BCException,,,,,,,WM_NOTIFY
AspectJ,138798,BcelClassWeaver.java,org.aspectj.weaver.bcel.BcelClassWeaver,implement,,BCException,,,,,,,WM_NOTIFY
AspectJ,138798,BcelClassWeaver.java,org.aspectj.weaver.bcel.BcelClassWeaver,weave,,BCException,,,,,,,CallWindowProcW
AspectJ,138798,BcelWeaver.java,org.aspectj.weaver.bcel.BcelWeaver,weave,,BCException,,,,,,,CallWindowProc
AspectJ,138798,BcelWeaver.java,org.aspectj.weaver.bcel.BcelWeaver,weaveWithoutDump,,BCException,,,,,,,callWindowProc
AspectJ,138798,BcelWeaver.java,org.aspectj.weaver.bcel.BcelWeaver,weaveAndNotify,,BCException,,,,,,,WM_LBUTTONDOWN
AspectJ,138798,AjCompilerAdapter.java,org.aspectj.ajdt.internal.compiler.AjCompilerAdapter,weave,,BCException,,,,,,,DispatchMessageW
AspectJ,138798,AjCompilerAdapter.java,org.aspectj.ajdt.internal.compiler.AjCompilerAdapter,afterCompiling,,BCException,,,,,,,DispatchMessage
AspectJ,138798,CompilerAdapter.aj,org.aspectj.ajdt.internal.compiler.CompilerAdapter,ajc$afterReturning$org_aspectj_ajdt_internal_compiler_CompilerAdapter$2$f9cc9ca0,,BCException,,,,,,,run
AspectJ,138798,Compiler.java,org.aspectj.org.eclipse.jdt.internal.compiler.Compiler,compile,,BCException,,,,,,,run
AspectJ,138798,AjBuildManager.java,org.aspectj.ajdt.internal.core.builder.AjBuildManager,performCompilation,,BCException,,,,,,,run
AspectJ,138798,AjBuildManager.java,org.aspectj.ajdt.internal.core.builder.AjBuildManager,doBuild,,BCException,,,,,,,run
AspectJ,138798,AjBuildManager.java,org.aspectj.ajdt.internal.core.builder.AjBuildManager,batchBuild,,BCException,,,,,,,run
AspectJ,138798,CompilerAdapter.java,org.aspectj.ajde.internal.CompilerAdapter,compile,,BCException,,,,,,,appendLoadAndConvert
AspectJ,138798,AspectJBuildManager.java,org.aspectj.ajde.internal.AspectJBuildManager$CompilerThread,run,,BCException,,,,,,,weaveAfterReturning
AspectJ,141956,ResolvedType.java,org.aspectj.weaver.ResolvedType,addAndRecurse,,NullPointerException,,,,,,,weaveAfter
AspectJ,141956,ResolvedType.java,org.aspectj.weaver.ResolvedType,getMethodsWithoutIterator,,NullPointerException,,,,,,,weaveAndGenerateClassFiles
AspectJ,141956,ResolvedType.java,org.aspectj.weaver.ResolvedType,lookupResolvedMember,,NullPointerException,,,,,,,ajc$interMethodDispatch1$ajee_logging_LogManager$ajee_logging_Loggable$getLogger
AspectJ,141956,JoinPointSignatureIterator.java,org.aspectj.weaver.JoinPointSignatureIterator,findSignaturesFromSupertypes,,NullPointerException,,,,,,,ajc$before$ajee_tracing_ExecutionTracer$926
AspectJ,141956,JoinPointSignatureIterator.java,org.aspectj.weaver.JoinPointSignatureIterator,hasNext,,NullPointerException,,,,,,,<init>
AspectJ,141956,SignaturePattern.java,org.aspectj.weaver.patterns.SignaturePattern,matches,,NullPointerException,,,,,,,addFiles
AspectJ,141956,KindedPointcut.java,org.aspectj.weaver.patterns.KindedPointcut,matchInternal,,NullPointerException,,,,,,,addFileOrPattern
AspectJ,141956,Pointcut.java,org.aspectj.weaver.patterns.Pointcut,match,,NullPointerException,,,,,,,parseOneArg
AspectJ,141956,AndPointcut.java,org.aspectj.weaver.patterns.AndPointcut,matchInternal,,NullPointerException,,,,,,,parseArgs
AspectJ,141956,ShadowMunger.java,org.aspectj.weaver.ShadowMunger,match,,NullPointerException,,,,,,,parseCommandLine
AspectJ,141956,Advice.java,org.aspectj.weaver.Advice,match,,NullPointerException,,,,,,,genBuildConfig
AspectJ,141956,BcelAdvice.java,org.aspectj.weaver.bcel.BcelAdvice,match,,NullPointerException,,,,,,,genBuildConfig
AspectJ,141956,BcelClassWeaver.java,org.aspectj.weaver.bcel.BcelClassWeaver,match,,NullPointerException,,,,,,,concretize1
AspectJ,141956,BcelClassWeaver.java,org.aspectj.weaver.bcel.BcelClassWeaver,weave,,NullPointerException,,,,,,,concretize
AspectJ,141956,BcelWeaver.java,org.aspectj.weaver.bcel.BcelWeaver,weave,,NullPointerException,,,,,,,build
AspectJ,141956,BcelWeaver.java,org.aspectj.weaver.bcel.BcelWeaver,weaveWithoutDump,,NullPointerException,,,,,,,endVisit
AspectJ,141956,BcelWeaver.java,org.aspectj.weaver.bcel.BcelWeaver,weaveAndNotify,,NullPointerException,,,,,,,computePriority
AspectJ,141956,AjCompilerAdapter.java,org.aspectj.ajdt.internal.compiler.AjCompilerAdapter,weave,,NullPointerException,,,,,,,quickPrioritize
AspectJ,141956,AjCompilerAdapter.java,org.aspectj.ajdt.internal.compiler.AjCompilerAdapter,afterCompiling,,NullPointerException,,,,,,,getProblems
AspectJ,141956,CompilerAdapter.aj,org.aspectj.ajdt.internal.compiler.CompilerAdapter,ajc$afterReturning$org_aspectj_ajdt_internal_compiler_CompilerAdapter$2$f9cc9ca0,,NullPointerException,,,,,,,getAllProblems
AspectJ,141956,Compiler.java,org.aspectj.org.eclipse.jdt.internal.compiler.Compiler,compile,,NullPointerException,,,,,,,acceptResult
AspectJ,141956,AjBuildManager.java,org.aspectj.ajdt.internal.core.builder.AjBuildManager,performCompilation,,NullPointerException,,,,,,,finishedWith
AspectJ,141956,AjBuildManager.java,org.aspectj.ajdt.internal.core.builder.AjBuildManager,doBuild,,NullPointerException,,,,,,,weaveCompleted
AspectJ,141956,AjBuildManager.java,org.aspectj.ajdt.internal.core.builder.AjBuildManager,incrementalBuild,,NullPointerException,,,,,,,writeResource
AspectJ,141956,CompilerAdapter.java,org.aspectj.ajde.internal.CompilerAdapter,compile,,NullPointerException,,,,,,,copyResourcesFromJarFile
AspectJ,141956,AspectJBuildManager.java,org.aspectj.ajde.internal.AspectJBuildManager$CompilerThread,run,,NullPointerException,,,,,,,checkContentsOfA
AspectJ,144717,UnresolvedType.java,org.aspectj.weaver.UnresolvedType,nameToSignature,,BCException,,,,,,,testPr58520
AspectJ,144717,UnresolvedType.java,org.aspectj.weaver.UnresolvedType,forName,,BCException,,,,,,,getConstant
AspectJ,144717,Java15ReflectionBasedReferenceTypeDelegate.java,org.aspectj.weaver.reflect.Java15ReflectionBasedReferenceTypeDelegate,getDeclaredPointcuts,,BCException,,,,,,,readAttribute
AspectJ,144717,ReferenceType.java,org.aspectj.weaver.ReferenceType,getDeclaredPointcuts,,BCException,,,,,,,<init>
AspectJ,144717,ResolvedType.java,org.aspectj.weaver.ResolvedType$7,get,,BCException,,,,,,,<init>
AspectJ,144717,Iterators.java,org.aspectj.weaver.Iterators$6,hasNext,,BCException,,,,,,,readFields
AspectJ,144717,ResolvedType.java,org.aspectj.weaver.ResolvedType,findPointcut,,BCException,,,,,,,parse
AspectJ,144717,ReferencePointcut.java,org.aspectj.weaver.patterns.ReferencePointcut,resolveBindings,,BCException,,,,,,,acceptResult
AspectJ,144717,Pointcut.java,org.aspectj.weaver.patterns.Pointcut,resolve,,BCException,,,,,,,readClassInfo
AspectJ,144717,PointcutParser.java,org.aspectj.weaver.tools.PointcutParser,resolvePointcutExpression,,BCException,,,,,,,<clinit>
AspectJ,144717,PointcutParser.java,org.aspectj.weaver.tools.PointcutParser,parsePointcutExpression,,BCException,,,,,,,match
AspectJ,144717,Java15PointcutExpressionTest.java,org.aspectj.weaver.tools.Java15PointcutExpressionTest,testArrayTypeInArgs,,BCException,,,,,,,match
AspectJ,144717,Native Method,sun.reflect.NativeMethodAccessorImpl,invoke0,,BCException,,,,,,,match
AspectJ,144717,NativeMethodAccessorImpl.java,sun.reflect.NativeMethodAccessorImpl,invoke,,BCException,,,,,,,matchInit
AspectJ,144717,DelegatingMethodAccessorImpl.java,sun.reflect.DelegatingMethodAccessorImpl,invoke,,BCException,,,,,,,<init>
AspectJ,144717,Method.java,java.lang.reflect.Method,invoke,,BCException,,,,,,,decorateHTMLFile
AspectJ,144717,TestCase.java,junit.framework.TestCase,runTest,,BCException,,,,,,,decorateHTMLFromDecl
AspectJ,144717,TestCase.java,junit.framework.TestCase,runBare,,BCException,,,,,,,decorateHTMLFromDecls
AspectJ,144717,TestResult.java,junit.framework.TestResult$1,protect,,BCException,,,,,,,decorateHTMLFromInputFiles
AspectJ,144717,TestResult.java,junit.framework.TestResult,runProtected,,BCException,,,,,,,compareByDominates
AspectJ,144717,TestResult.java,junit.framework.TestResult,run,,BCException,,,,,,,compareTo
AspectJ,144717,TestCase.java,junit.framework.TestCase,run,,BCException,,,,,,,addDirectedLinks
AspectJ,144717,TestSuite.java,junit.framework.TestSuite,runTest,,BCException,,,,,,,addNewPartialComparable
AspectJ,144717,TestSuite.java,junit.framework.TestSuite,run,,BCException,,,,,,,sort
AspectJ,144717,RemoteTestRunner.java,org.eclipse.jdt.internal.junit.runner.RemoteTestRunner,runTests,,BCException,,,,,,,sortMungers
AspectJ,144717,RemoteTestRunner.java,org.eclipse.jdt.internal.junit.runner.RemoteTestRunner,run,,BCException,,,,,,,checkForComodification
AspectJ,144717,RemoteTestRunner.java,org.eclipse.jdt.internal.junit.runner.RemoteTestRunner,main,,BCException,,,,,,,next
AspectJ,145086,SignatureImpl.java,org.aspectj.runtime.reflect.SignatureImpl$CacheImpl,set,,NullPointerException,,,,,,,createBinaryTypeFrom
AspectJ,145086,SignatureImpl.java,org.aspectj.runtime.reflect.SignatureImpl,toString,,NullPointerException,,,,,,,accept
AspectJ,145322,Assert.java,junit.framework.Assert,fail,,AssertionFailedError,,,,,,,askForType
AspectJ,145322,Assert.java,junit.framework.Assert,assertTrue,,AssertionFailedError,,,,,,,getType
AspectJ,145322,ReflectionBasedReferenceTypeDelegateTest.java,org.aspectj.weaver.reflect.ReflectionBasedReferenceTypeDelegateTest,testCompareSubclassDelegates,,AssertionFailedError,,,,,,,<init>
AspectJ,145322,Native Method,sun.reflect.NativeMethodAccessorImpl,invoke0,,AssertionFailedError,,,,,,,mungeNewMethod
AspectJ,145322,NativeMethodAccessorImpl.java,sun.reflect.NativeMethodAccessorImpl,invoke,,AssertionFailedError,,,,,,,resolve
AspectJ,145322,DelegatingMethodAccessorImpl.java,sun.reflect.DelegatingMethodAccessorImpl,invoke,,AssertionFailedError,,,,,,,makeTypeBindings
